ID	Art	Ven	BgArt	BgVen	
Id482	12235.11936	15473.03724	1308.380342	1315.028689	 
Id483	11889.91024	23263.86641	1069.273196	1205.89	 
Id484	5218.34174	2418.131148	1012.145	1378.03	 
Id485	1911.965679	2405.84375	866.64433	1181.746094	 
Id486	1586.420225	2638.035971	1093.53	1471.931818	 
Id487	2274.689405	4920.235526	1068.7	1152.105	 
Id488	1355.713344	2330.309227	871.82381	1384.805	 
Id489	6930.246436	4425.518637	1125.051282	1151.136752	 
Id490	1644.119403	2308.340952	914.815	1125.755	 
Id491	2534.42619	5396.807059	924.242857	1285.304762	 
Id492	1361.758355	2166.664622	897.494505	1169.135	 
Id493	2178.023004	2641.370577	963.375	1365.875	 
Id494	8538.575567	5470.094763	1000.18	1445.22381	 
Id495	1247.308239	2182.447531	853.128906	1137.347656	 
Id496	1618.452297	2343.853933	913.029915	1111.886719	 
Id497	2594.255595	3005.338068	941.395238	1276.795238	 
Id498	1422.612184	2624.270652	925.893162	1277.800781	 
Id499	1676.775549	2665.284341	880.02381	1395.168033	 
Id500	6849.511577	2792.970433	1447.890476	1285.382813	 
Id501	15828.73812	2742.582965	1349.389344	1351.686508	 
Id502	2134.432286	3081.706468	986.995726	1326.910256	 
Id503	26122.61206	13640.73679	1303.762295	1582.643443	 
Id504	1704.079183	3362.752201	975.777778	1545.876068	 
Id505	1397.336082	2275.166667	928.44	1250.412088	 
Id506	1638.66879	2425.81399	976.155	1183.557143	 
Id507	2077.266015	2637.74734	1005.41453	1342.909836	 
Id508	1361.039474	2316.317719	802.647619	1234.02	 
Id509	5032.149495	3752.476244	1023.615385	1336.794872	 
Id510	1555.589134	2384.900238	990.49	1389.51	 
Id511	1587.129828	2595.633333	872.032787	1464.210317	 
Id512	1440.84153	2290.667205	915.119658	1198.974359	 
Id513	1317.157635	2337.387485	880.478632	1109.190476	 
Id514	1443.843299	2036.67894	913.984536	1160.59375	 
Id515	1399.882704	2194.731534	920.19	1210.488281	 
Id516	1440.899666	2385.913793	978.517045	1276.774725	 
Id517	26092.98896	13804.85973	1744.461905	1735.190476	 
Id518	1766.439949	3435.320069	831	1330.625	 
Id519	1913.982574	2648.015779	889.17619	1256.115	 
Id520	1287.28479	1924.60076	815.755682	841.818182	 
Id521	4168.486607	3246.641873	1079.938144	1585.784091	 
Id522	3211.777632	2840.74753	967.875	1351.839844	 
Id523	4933.366621	2589.670588	935.06	1240.087629	 
Id524	2357.641481	3084.612281	955.56701	1371.974227	 
Id525	3138.650602	2758.40884	897.180952	1380.775	 
Id526	1838.276151	3024.156729	919.845	1381.575	 
Id527	2445.290419	3076.848057	980.93299	1344.06701	 
Id528	4398.52188	5198.321678	1054.214286	1670.631868	 
Id529	2300.206795	3324.876238	877.061856	1171.051546	 
Id530	10165.43912	7265.040521	1069.965	1708.705	 
Id531	1416.212058	2618.3	877.071429	1420.568182	 
Id532	1779.647145	2500.510129	921.045	1254.425	 
Id533	2364.301205	2846.197731	903.613402	1254.86	 
Id534	11303.46501	9913.271246	967.747619	1325.047619	 
Id535	3267.542243	2378.734831	887.675258	1361.505	 
Id536	1507.630573	2420.151408	848.655	1259.628571	 
Id537	1654.462334	2257.070746	873.445	1138.65	 
Id538	2909.053412	2348.858093	870.701031	1127.42268	 
Id539	1634.242215	2222.778677	923.525773	1136.851563	 
Id540	1813.083214	2331.29	857.81	1121.963918	 
Id541	1899.752066	2497.749682	1117.902062	1217.4375	 
Id542	3436.067819	2368.344894	917.785	1181.94	 
Id543	2397.062331	2336.049743	848.475	998.15	 
Id544	14353.23616	3236.843525	1244.434066	1151.520619	 
Id545	6924.710167	4274.85267	992.35567	1213.324742	 
Id546	1347.219325	2729.506219	959.886719	1509.496094	 
Id547	3989.980211	3952.357784	934.205	1483.43	 
Id548	9300.166124	7535.654664	1959.975	2443.565	 
Id549	1556.632163	3201.227869	1008.88	1691.647619	 
Id550	1330.058394	2723.376056	933.680412	1521.328125	 
Id551	3301.833953	3766.443946	979.209524	1712.88	 
Id552	2713.118605	3533.281046	1155.704545	1777.896907	 
Id553	2096.656642	2598.024266	1386.880952	1412.652344	 
Id554	2602.298033	3608.346734	922.963918	1331.809278	 
Id555	4996.963072	3907.437309	913.128866	1489.295	 
Id556	40801.39851	22246.22092	1235.475	1510.68	 
Id557	2077.150307	2811.104982	887.015464	1361.42	 
Id558	2351.064516	2775.138614	1018.551136	1152.230769	 
Id559	1522.645028	2241.519481	902.647619	1156.035156	 
Id560	1996.997222	2455.674242	878.335	1150.245	 
Id561	12533.47074	4873.646739	900.835	1148.2	 
Id562	1461.551145	2225.097222	810.205	1178.66	 
Id563	1619.996825	2349.04771	911.04	1166.065	 
Id564	1624.627826	2849.762749	885.06701	1306.994505	 
Id565	1646.117925	2603.426065	870.625	1449.634021	 
Id566	2602.146667	2264.467681	968.891753	1182.1	 
Id567	7140.725441	4203.47191	1136.34	1429.155	 
Id568	1783.724292	2409.551136	835.085	1163.284091	 
Id569	2031.836039	2285.281421	921.494845	1241.988281	 
Id570	1326.018362	2177.541608	925.488281	1246.015625	 
Id571	1420.854902	2187.396923	989.568182	1265.378906	 
Id572	1309.400598	2404.165329	915.296875	1471.847656	 
Id573	1353.98632	2451.551963	932.414063	1375.07	 
Id574	1561.52071	2491.561905	1003.971591	1406.307692	 
Id575	2665.60091	3451.190731	1107.16	1631.755	 
Id576	1414.100271	2468.667564	993.67	1421.03125	 
Id577	1319.242604	2242.855204	902.714286	1391.971591	 
Id578	13543.26912	5325.327245	1153.639175	1412.701031	 
Id579	5863.350355	4300.767635	1039.742268	1182.33	 
Id580	1931.068427	2598.155589	907.290476	1235.171429	 
Id581	1388.154867	2675.896	1021.238636	1432.857955	 
Id582	1704.281167	2576.849438	929.62381	1474.045	 
Id583	1550.709677	2287.718218	953.545	1175.195313	 
Id584	1882.325359	2685.847926	940.159794	1023.235	 
Id585	1361.994366	2245.108179	888.886364	1206.273196	 
Id586	1949.388626	2341.20997	894.634021	1212.163934	 
Id587	4366.070122	4841.271104	860.773196	1439.376289	 
Id588	6045.00768	3764.18555	931.881443	1338.489691	 
Id589	6244.313413	4530.715108	861.65	1277.685	 
Id590	1534.517921	2803.583459	908.725	1361.07265	 
Id591	1697.239865	2852.122689	881.865979	1289.065	 
Id592	1430.265455	2536.391304	857.75	1312.0625	 
Id593	1746.53271	2489.240175	842.335052	1325.082031	 
Id594	2163.311491	2841.906015	991.053279	1361.565574	 
Id595	22265.18275	16539.01259	1099.645299	1170.145299	 
Id596	1396.843137	2311.29724	957.045	1269.29	 
Id597	1318.652576	2266.315722	900.992188	1218.589844	 
Id598	1791.46071	2281.096386	818.880342	1194.269531	 
Id599	1737.184341	2470.220134	858.881148	1292.369048	 
Id600	1373.440711	2434.674355	980.846154	1258.385246	 
Id601	2128.813291	2547.803258	902.482906	1194.319672	 
Id602	2023.853921	2433.644009	849.311966	1177.257813	 
Id603	31297.91934	16293.98529	1557.485714	1322.880952	 
Id604	2083.273973	3185.21517	1033.692308	1549.157143	 
Id605	6723.557047	10920.83601	1305.488636	1392.767045	 
Id606	1463.627376	2623.420838	919.803279	1232.796875	 
Id607	6036.859119	2584.169675	1055.885	1283.746094	 
Id608	4049.138211	3598.24023	890.982906	1330.149573	 
Id609	2679.508731	2813.360277	913.090476	1476.654639	 
Id610	2257.385809	3652.029777	912.611111	1409.653846	 
Id611	1730.074401	2692.793548	851.352381	1307.961538	 
Id612	22111.53717	9235.998975	1273.547009	1468.076923	 
Id613	2433.991627	3444.388889	1259.352381	1723.888889	 
Id614	7397.436766	4089.592531	1004.714815	1607.339844	 
Id615	10367.19661	4618.620652	1005.935897	1577.803419	 
Id616	1682.225806	2819.460722	924.729508	1584.355	 
Id617	1695.470794	2802.607348	954.277778	1418.125	 
Id618	1416.294659	2338.294466	894.34	1251.395238	 
Id619	1582.238653	2287.074236	954.104762	1260.745	 
Id620	1503.833118	2936.382643	910.204918	1643.585714	 
Id621	1343.804124	2143.864407	892.26	1190.119658	 
Id622	1386.268293	2502.710145	906.692308	1312.257813	 
Id623	1426.034166	2397.723054	874.290598	1182.777778	 
Id624	1735.198297	2518.362039	859.461905	1318.733333	 
Id625	3720.888776	2934.455696	1022.034188	1271.254098	 
Id626	1442.21161	2711.496718	930.725	1542.08	 
Id627	1962.084791	2506.660305	810.375	1348.661905	 
Id628	2289.236167	3236.03268	953.865	1271.861905	 
Id629	1405.495968	2199.50295	838.561856	1028.082031	 
Id630	1802.576993	2581.847253	855.246032	1197.456349	 
Id631	1451.412742	2397.530423	894.354701	1191.047619	 
Id632	1690.558559	2546.821497	1025.277778	1353.652381	 
Id633	2834.358101	4120.584677	1034.252137	1794.938144	 
Id634	5398.921392	5338.965649	1417.890476	1900.793814	 
Id635	1651.129199	2856.143279	899.361905	1416.401709	 
Id636	2466.95612	4264.408293	1038.947619	2054.88	 
Id637	29789.89512	33985.84327	1492.07377	1437.007937	 
Id638	4546.884058	9662.508969	1100.709524	1661.890476	 
Id639	1555.788966	2842.435986	853.857143	1525.061905	 
Id640	2725.801471	3251.485679	1129.581197	1473.803419	 
Id641	21623.87086	12077.3298	2148.472222	1532.894531	 
Id642	1452.533602	2312.220715	808.72381	1144.84375	 
Id643	2108.814634	3260.737828	884.314433	1284.051546	 
Id644	1381.573975	2427.168016	840.575	1315.925	 
Id645	1441.659159	2449.146758	874.02381	1268.152381	 
Id646	1844.768844	2415.394958	942.458763	1217.667969	 
Id647	1541.652874	2589.295154	829.910256	1331.354701	 
Id648	1520.772595	2405.944773	917.542857	1371.333333	 
Id649	5439.956032	3640.519255	1017.542857	1328.557143	 
Id650	1671.46816	2454.39688	918.132479	1317.895238	 
Id651	1850.16954	2578.327806	899.94	1261.425781	 
Id652	1562.446602	2619.517162	916.092784	1376.103093	 
Id653	4421.912222	4438.63969	1015.6	1352.235043	 
Id654	2801.326531	2481.962406	974.858974	1200.680328	 
Id655	1791.052632	2487.684418	949.005155	1262.615	 
Id656	4885.355236	3033.402649	857.534188	1315.594017	 
Id657	3104.734667	3118.401254	847.01	1355.19	 
Id658	18751.4956	10719.06652	2949.602564	1948.457265	 
Id659	1830.962329	2972.025532	1043.260684	1534.551282	 
Id660	1716.721831	2734.77594	877.948718	1287.233333	 
Id661	2335.329157	3113.845222	902.980952	1362.252381	 
Id662	1446.443769	2644.918879	964.418803	1451.684426	 
Id663	1756.924918	2644.22027	854.064103	1356.081967	 
Id664	3108.887967	2561.644917	1140.662698	1422.217213	 
Id665	3911.08642	3686.387057	1253.153846	1635.525641	 
Id666	10083.16291	4698.636163	897.564103	1222.324786	 
Id667	3655.333725	2566.398936	864.933333	1246.48	 
Id668	2423.208	2826.388037	900.665	1235.438095	 
Id669	16093.12279	7523.991657	1039.042857	1268.361905	 
Id670	2245.346555	2850.455388	997.837607	1224.372951	 
Id671	3428.087879	2882.16307	977.884615	1228.730769	 
Id672	2203.9718	2643.757206	892.91453	1217.132813	 
Id673	2972.751732	3407.934363	864.961905	1370.704762	 
Id674	2270.95122	3200.625	948.982906	1539.619048	 
Id675	3743.184416	4040.674718	866.51	1629.350515	 
Id676	2227.146055	2985.766784	987.512821	1352.241803	 
Id677	2237.530086	3042.449425	931.987705	1405.340164	 
Id678	8090.354478	7519.776207	1171.085	1540.490476	 
Id679	5540.338591	4925.781623	889.576923	1411.419048	 
Id680	3250.134744	2694.304085	937.814286	1276.2	 
Id681	6790.915493	3001.66055	1045.358974	1468.919048	 
Id682	5539.71224	3343.119769	1090.915	1379.628571	 
Id683	2560.411074	2947.893285	883.103175	1542.746032	 
Id684	3676.371115	4705.19153	932.717213	1456.122951	 
Id685	5496.088838	5682.110846	974.304762	1463.271429	 
Id686	2212.218978	3005.947233	929.299145	1395.252137	 
Id687	2326.537212	3060.440285	976.485	1616.525	 
Id688	2703.880734	3085.67872	926.466667	1372.628571	 
Id689	1848.928571	2969.427184	972.45	1593.47	 
Id690	4343.945736	2512.945428	972.457143	1208.219048	 
Id691	4084	3144.524823	1176.352381	1252.944444	 
Id692	3437.824468	2500.534146	809.765	1278.460938	 
Id693	20569.83663	6535.462042	1134.045	1247.45	 
Id694	2351.174667	2831.892606	852.445	1384.12	 
Id695	2522.07967	2693.689723	977.645	1242.215	 
Id696	4783.097156	2680.864865	1450.176136	1173.832031	 
Id697	1405.680851	2415.377698	933.089844	1391.777344	 
Id698	2612.110073	2885.582707	899.92735	1268.247863	 
Id699	12970.18833	5868.624197	971.324786	1359.495726	 
Id700	2737.239548	2995.365786	942.009524	1478.726496	 
Id701	2968.390909	3166.747423	969.257143	1437.679487	 
Id702	17158.4224	11868.44932	1260.842857	1376.061905	 
Id703	3010.791781	4269.952607	1608.23	1465.547619	 
Id704	38989.96165	17018.18089	1354.32069	1245.155172	 
Id705	1609.747692	2786.351211	1019.054688	1487.074219	 
Id706	13644.99887	6731.375456	966.209524	1426.633333	 
Id707	1927.881207	2985.138018	858.733607	1498.934426	 
Id708	4955.318182	7442.444015	932.64	1304.885	 
Id709	6928.506091	4739.83027	1114.214286	1331.333333	 
Id710	6639.141268	3196.864583	1033.090476	1352.147619	 
Id711	4049.216167	3706.852248	1224.036885	1618.745902	 
Id712	6002.008361	3602.360902	902.575397	1259.43254	 
Id713	2979.587413	3762.850866	911.42381	1559.661905	 
Id714	3875.466549	3285.607748	1041.554945	1378.965909	 
Id715	2606.791855	2560.183794	861.082474	1171.113402	 
Id716	2098.191071	2654.032581	950.153846	1300.576923	 
Id717	14315.39662	7249.391239	898.025773	1159.664948	 
Id718	1827.502463	2572.855828	864.64433	1375.721591	 
Id719	1616.313233	2382.578686	982.055	1228.570313	 
Id720	1470.194175	2342.295575	878.167969	1176.191406	 
Id721	1674.088353	2314.498512	835.071429	1219.503906	 
Id722	2581.327273	2943.394175	931.95	1480.597938	 
Id723	2986.127065	2590.330303	843.42	1199.833333	 
Id724	1747.618834	2778.320084	917.6	1414.216495	 
Id725	6302.718007	8274.257803	994.8	1379.947619	 
Id726	2758.727931	3209.622137	989.005155	1525.474227	 
Id727	2215.885106	2444.781973	912.645	1250.253906	 
Id728	2148.198686	3013.206742	1195.545	1653.34	 
Id729	2192.783937	2722.114413	900.491453	1251.354701	 
Id730	4671.234934	3671.697279	890.448718	1444.675214	 
Id731	3175.512146	3076.611888	979.081197	1467.196721	 
Id732	2871.595808	2958.143126	1017.365979	1404.525773	 
Id733	27586.33333	15886.18652	1294.695238	1606.642857	 
Id734	16976.86226	8947.452297	1040.752381	1448.585714	 
Id735	33164.70582	19479.85475	1703.738095	1647.080952	 
Id736	4013.639949	2926.046774	1358.37	1519.004762	 
Id737	5837.063655	4419.394382	898.918803	1510.752137	 
Id738	3058.13705	2466.173305	894.309524	1050.761719	 
Id739	5065.270115	3678.990964	867.371429	1357.09	 
Id740	11960.07801	9315.341085	1132.725	1274.85	 
Id741	9012.874576	3795.188119	915.92381	1244.280952	 
Id742	2575.003927	2573.001376	932.325	1442.46875	 
Id743	1808.243043	2629.134266	938.164948	1127.871094	 
Id744	1270.678233	1984.557292	823.28125	974.210938	 
Id745	2505.47286	2813.436341	806.448718	1143.055556	 
Id746	2270.088995	2882.909091	1015.520492	1536.150794	 
Id747	2302.76354	2733.148464	882.875	1315.87	 
Id748	3182.891247	3289.053812	987.87	1332.145	 
Id749	5295.003797	3593.291139	980.41	1208.92	 
Id750	2014.170124	2641.655955	871.49	1314.93	 
Id751	2689.901186	2831.434783	996.89	1465.5	 
Id752	2863.916488	3187.58299	1027.440171	1540.846154	 
Id753	2730.762402	3002.897356	960.98	1371.609524	 
Id754	2334.20394	3012.692308	941.1	1498.133333	 
Id755	2984.099078	3055.855263	1055.5	1447.294872	 
Id756	2877.292969	2962.204651	943.345	1351.49	 
Id757	2481.923969	2964.901381	885.795	1505.716495	 
Id758	2967.740924	3433.093079	1398.180412	2007.42268	 
Id759	8763.556656	4254.031707	1117.2	1482.533333	 
Id760	7233.345635	4590.576663	964.405738	1464.258197	 
Id761	4792.326531	4544.81431	1460.798969	1803.257732	 
Id762	1675.158025	2869.928258	915.17094	1307.352381	 
Id763	2330.728682	2863.92658	822.539063	1181.699219	 
Id764	32684.8	17868.33151	1422.438525	1395.188525	 
Id765	1799.523136	2847.73913	1119.264957	1645.478632	 
Id766	1789.065817	3144.097368	1189.505	1741.860825	 
Id767	3076.727273	3311.343089	1221.410156	1364.039063	 
Id768	1653.895868	2354.017822	973.504762	1045.942857	 
Id769	2103.007229	3808.852207	943.090476	1716.680412	 
Id770	1648.17682	2916.708556	953.185714	1457.373626	 
Id771	1900.305296	2754.951183	971.231034	1352.655629	 
Id772	2235.87176	2686.582353	938.215	1455.745	 
Id773	1533.895808	2576.057003	835.188034	1362.653846	 
Id774	2412.856528	2570.622951	980.505	1300.715	 
Id775	1613.584282	2535.954459	856.538462	1430.52381	 
Id776	2644.05486	2954.128603	1118.217213	1360.702381	 
Id777	3385.306561	2680.779104	927.971429	1406.025641	 
Id778	2677.873708	2748.786268	1010.138095	1336.878906	 
Id779	4023.598394	3230.966972	1110.925	1644.455	 
Id780	3515.603175	2853.386334	911.37619	1316.717949	 
Id781	2961.978426	3123.097372	883.785	1377.59	 
Id782	21298.81452	12189.89192	910.559829	1534.179487	 
Id783	15715.11551	4842.493413	1431.180952	1618.642857	 
Id784	2726.850521	3190.70816	850.490476	1421.480952	 
Id785	2885.602128	3102.262735	889.858974	1521.175214	 
Id786	15577.20839	4948.74965	952.28866	1224.19	 
Id787	2693.403315	3060.201268	861.47	1162.105	 
Id788	2008.224599	2694.56871	802.675	1471.11	 
Id789	3611.555324	3290.979933	1750.291209	1174.958763	 
Id790	3880.132353	3641.093373	2123.454545	2165.329545	 
Id791	2736.461219	2840.560886	889.745	1142.175	 
Id792	5011.927916	4035.913303	922.045	1395.475	 
Id793	3224.666223	3180.066038	886.535	1296.435	 
Id794	13661.15613	8802.735705	1233.895	1417.97	 
Id795	3722.622746	3558.024961	963.83	1371.2	 
Id796	12081.51885	7296.596591	1180.819048	1305.6	 
Id797	4308.939712	4285.785816	831.995	1284.185	 
Id798	2993.552381	3163.346575	891.371429	1332.090476	 
Id799	21751.15546	12006.63323	997.943299	1377.283505	 
Id800	3123.360614	3073.188285	899.11	1325.947619	 
Id801	2792.994366	3354.154818	869.685	1453.36	 
Id802	3464.96134	3495.72214	816.57	1386.275	 
Id803	3068.625197	3316.104882	973.494845	1461.14433	 
Id804	6651.622715	4087.102273	864.02	1255.785	 
Id805	14880.6493	7053.090909	924.145	1359.115	 
Id806	6542.989501	3444.848306	922.87	1336.935	 
Id807	8034.470663	7086.870321	909.495	1302.085	 
Id808	8368.382979	6673.157817	942.701031	1289.340206	 
Id809	5489.852375	4156.498611	872.48	1355.105	 
Id810	1375.844784	2435.488345	835.82967	1143.234375	 
Id811	2040.671133	3098.85022	860.814286	1386.190476	 
Id812	1277.481328	2413.961631	908.051136	1270.036082	 
Id813	1833.352129	2720.239281	817.25641	1440.146825	 
Id814	1214.510769	2553.245642	833.890625	1240.945313	 
Id815	1121.714041	1950.764368	785.359375	807.800781	 
Id816	1226.241084	2476.350404	843.597656	1420.835052	 
Id817	1836.89547	2939.210526	900.623932	1416.264957	 
Id818	3433.242581	3179.316401	908.855	1247.555	 
Id819	3195.093951	2808.352518	875.495	1233.247619	 
Id820	3084.234611	3114.002899	871.428571	1435.066667	 
Id821	3636.305445	3199.440124	862.81	1334.045	 
Id822	3423.423639	3110.554012	879.755	1278.435	 
Id823	2309.308227	2824.535565	888.238095	1284.109524	 
Id824	2964.860811	2937.266667	939.4	1240.97	 
Id825	6609.955527	5239.595773	976.165	1353.735	 
Id826	4022.917146	3879.41502	918.871429	1524.566667	 
Id827	7219.085155	4446.059394	936.695238	1304.880952	 
Id828	4888.667526	3563.582026	920.455	1270.955	 
Id829	5882.589796	3911.3732	995.807692	1319.410256	 
Id830	6976.702396	5933.489418	926.75	1351.585	 
Id831	7114.91137	4124.345142	1083.25	1496.594262	 
Id832	6736.97542	4382.164074	939.45	1342.24	 
Id833	54997.78365	41314.51348	1389.27	1368.05	 
Id834	2296.792332	2390.250326	886.036082	1229.5625	 
Id835	2657.439932	2938.23871	969.038462	1328.961538	 
Id836	2090.267974	2495.909091	878.515464	1192.608247	 
Id837	2346.6288	2507.424552	899.938144	1222.578125	 
Id838	1961.553846	2325.773585	825.971591	834.840909	 
Id839	1648.561644	2101.905751	806.809278	1037.761719	 
Id840	2356.978441	2807.543767	937.768041	1554.626374	 
Id841	3645.188791	3273.439791	900.675258	1266.541237	 
Id842	2900.482311	3067.822254	901.057143	1376.985714	 
Id843	2946.318325	2625	867.735043	1265.41453	 
Id844	2337.794258	3045.222089	1007.180328	1410.127049	 
Id845	4986.631623	3459.466822	950.757937	1473.92623	 
Id846	4254.611529	4205.521628	1008.23	1448.07619	 
Id847	3063.314286	2885.967687	859.58	1362.725	 
Id848	7021.736375	5005.827027	915.14	1312.135	 
Id849	8070.613662	7286.525057	968.528571	1489.871429	 
Id850	9630.732708	6677.554726	878.214286	1469.519048	 
Id851	2188.732432	3329.375185	800.255	1503.509524	 
Id852	2036.926594	2759.557427	819.647619	1351.161905	 
Id853	2165.099747	3147.049844	890.57619	1564.938095	 
Id854	2028.15568	3492.202658	865.64	1735.99	 
Id855	2019.815172	3043.218009	863.235	1402.09	 
Id856	2050.856781	3281.454405	808.038095	1606.357143	 
Id857	5794.744019	3696.959762	893.504762	1716.347619	 
Id858	2244.331023	2685.892708	904.77381	1250.976563	 
Id859	2732.00828	2877.77882	955.286885	1441.303419	 
Id860	2527.941358	2739.787532	1077.705128	1205.367521	 
Id861	3030.131846	3155.729211	1097.952991	1213.467213	 
Id862	6614.978202	7311.886636	1209.942623	1758.348361	 
Id863	1890.864407	2663.475387	994.090164	1462.930328	 
Id864	2475.907552	2202.959799	1098.635	1116.753906	 
Id865	1282.158845	2165.716621	905.261364	1214.972656	 
Id866	2576.56045	2756.920238	933.790984	1260.245902	 
Id867	1747.268657	2525.113664	839.886719	1232.027344	 
Id868	2013.094318	2456.495526	892.726496	1153.691406	 
Id869	3247.921986	2775.577875	1016.760684	1336.58547	 
Id870	17747.68121	9353.02497	1232.352381	1514.62381	 
Id871	2620.475309	2830.526894	916.884615	1169.52459	 
Id872	9395.099909	4022.150333	1100.008197	1143.307377	 
Id873	2567.570687	2726.414911	1031.98	1288.78	 
Id874	1902.196739	2844.232558	971.649573	1350.278689	 
Id875	1702.44392	2526.902477	921.081197	1272.564103	 
Id876	2292.326266	2533.253165	893.790476	1184.6	 
Id877	1660.096649	2253.972868	860.02381	1165.449219	 
Id878	1445.01	2269.293142	832.655738	1057.945313	 
Id879	3361.888889	2720.140236	989.077869	1251.34188	 
Id880	10844.42035	5159.888417	1488.97619	1219.474359	 
Id881	33229.09091	14855.68665	1808.285714	1538.980952	 
Id882	2107.761333	2511.440678	992.54	1266.565	 
Id883	12316.72646	7589.443015	2089.619658	1444.159836	 
Id884	51008.10318	7346.542986	2388.957143	1398.333333	 
Id885	5248.428254	3221.778165	1181.738095	1203.025641	 
Id886	11270.83584	5478.60395	1291.376068	1488.393162	 
Id887	3066.486056	3461.916295	1138.888889	1552.54918	 
Id888	10782.83697	5327.466231	1106.717949	1261.730769	 
Id889	41031.22034	10704.94027	1457.277778	1257.5	 
Id890	1660.74307	2737.998641	892.077869	1308.816239	 
Id891	1909.898649	2590.179262	898.745	1345.947619	 
Id892	2126.114774	2342.740351	900.704762	1082.980952	 
Id893	2579.276042	2744.792419	913.585	1359.41	 
Id894	1593.58	2540.213793	933.587912	1371.0625	 
Id895	2857.796875	3182.347938	989.055556	1291.919048	 
Id896	3029.151951	2824.656818	981.41453	1250.729508	 
Id897	2884.588085	2548.568362	881.119048	1294.746094	 
Id898	3358.531674	3070.502075	951.8	1355.061905	 
Id899	2337.725532	2890.6875	957.764957	1459.978632	 
Id900	7776.661871	4318.19943	999.934426	1292.233607	 
Id901	2079.438882	2606.354319	883.757143	1122.685714	 
Id902	4815.848347	2548.978933	856.661905	1037.952381	 
Id903	1847.856734	2439.953368	893.475	1117.93	 
Id904	2768.880901	2774	876.811966	1185.726496	 
Id905	3324.833157	2502.862845	825.529915	984.265625	 
Id906	3650.457176	2429.714286	935.514286	1269.121094	 
Id907	2450.039616	3178.180519	975.842857	1355.480952	 
Id908	2579.764783	3119.81399	986.955	1347.55	 
Id909	2375.75089	3034.547893	1002.619048	1258.192308	 
Id910	5725.094105	3053.221945	963.713675	1306.863248	 
Id911	13552.48827	7574.01029	1086.602459	1292.545082	 
Id912	2335.468208	3016.467057	952.552381	1415.152381	 
Id913	3121.547544	3948.970982	924.74359	1341.487179	 
Id914	4723.941243	3754.062587	1075.004762	1398.33	 
Id915	45520.59285	28808.8219	1316.769231	1848.995238	 
Id916	3268.309585	2902.222047	1217.86	1277.675	 
Id917	2996.695304	2925.764535	979.909524	1279.942857	 
Id918	2660.365826	2585.070603	970.9	1107.897436	 
Id919	2151.049654	2439.473364	936.828571	1117.07619	 
Id920	27857.23762	14781.34213	1415.58547	1532.803419	 
Id921	3699.817673	2857.791358	923.728571	1237.397436	 
Id922	14380.42825	7106.885613	1009.680952	1267.128571	 
Id923	4673.385809	3388.163384	1031.37619	1323.777778	 
Id924	19374.40279	6623.158333	1317.380342	1347.435897	 
Id925	1974.773099	2472.234708	900.271429	1114.316239	 
Id926	2652.937552	2466.793432	827.111111	1094.02381	 
Id927	2463.971933	2582.338384	881.478632	1061.457265	 
Id928	1468.309091	2192.287456	910.47619	1172.641026	 
Id929	2528.908826	2854.891951	933.352459	1233.25	 
Id930	4287.369149	2679.050489	973.615385	1318.709524	 
Id931	5402.020548	5017.895859	934.957143	1507.919048	 
Id932	52226.96475	24556.13646	1851.735043	1692.517094	 
Id933	2372.647332	2922.076803	1039.790476	1463.580952	 
Id934	25273.85123	13937.75743	1123.152381	1504.409524	 
Id935	3435.831795	3297.92394	925.132479	1457.799145	 
Id936	6397.534515	3310.192429	938.221311	1199.930328	 
Id937	1664.744615	2685.077686	1031.405	1399.393162	 
Id938	6443.266129	3290.764988	1265.92735	1399.905983	 
Id939	3628.858645	3354.587561	1775.188034	1712.985714	 
Id940	21880.31789	7153.948566	1191.311475	1127.963115	 
Id941	3881.477169	3639.026022	957.966667	1268.757143	 
Id942	8695.469574	5512.402748	1131.24359	1375.448718	 
Id943	1547.231908	2553.141593	969.190476	1270.242268	 
Id944	13162.69216	6826.648976	2043.239316	1215.016393	 
Id945	1739.323493	2633.769452	1030.529915	1323.901639	 
Id946	3187.528557	2799.32053	885.004274	1305.534188	 
Id947	17247.0794	8690.505241	1091.15812	1397.57265	 
Id948	2612.469989	2708.601266	1048.238095	1350.085714	 
Id949	6411.947701	3488.481637	985.819672	1307.139344	 
Id950	3283.238235	2737.608541	924.170103	1133.56701	 
Id951	2284.134213	2671.73508	870.705128	1143.242857	 
Id952	2964.768966	2804.695775	836.838095	1158.761905	 
Id953	1821.516084	2588.289817	965.061905	1163.757813	 
Id954	20492.55589	10051.35747	1224.58547	1602.595238	 
Id955	2666.595635	2886.339344	935.62	1407.247619	 
Id956	3080.877714	3141.15568	929.428571	1398.290476	 
Id957	5471.101911	2954.13871	919.535	1370.075	 
Id958	2287.861958	2640.623722	987.381443	1322.494845	 
Id959	7843.331653	5344.588173	1069.141026	1431.568376	 
Id960	5158.955371	3152.849472	1022.855469	1291.25	 
Id961	34663.41822	16528.98367	2689.495238	1545.034188	 
Id962	2233.058901	2899.356577	981	1441.728571	 
Id963	1991.027964	2544.748137	915.564103	1194.811966	 
Id964	3175.929843	2736.373461	928.824786	1220.940171	 
Id965	1810.619236	2468.481651	973.885714	1203.311966	 
Id966	4272.16629	3366.76	1013.742857	1172.495238	 
Id967	3439.338481	3544.764885	895.545	1329.34	 
